subjID,gamble,gain,loss,cert,lambda,rho,mu,ip_m,ip_g
1,1,13,5,0,2.27860756693577,1.13800600956826,4.19648445477904,3.72434664073624,1.63753047971796
1,1,11,4,0,2.27860756693577,1.13800600956826,4.19648445477904,3.72434664073624,1.63753047971796
1,1,13,4,0,2.27860756693577,1.13800600956826,4.19648445477904,3.72434664073624,1.63753047971796
1,1,15,0,6,2.27860756693577,1.13800600956826,4.19648445477904,3.72434664073624,1.63753047971796
1,1,13,0,3,2.27860756693577,1.13800600956826,4.19648445477904,3.72434664073624,1.63753047971796
1,0,11,10,0,2.27860756693577,1.13800600956826,4.19648445477904,3.72434664073624,1.63753047971796
1,1,15,0,4,2.27860756693577,1.13800600956826,4.19648445477904,3.72434664073624,1.63753047971796
1,1,13,0,5,2.27860756693577,1.13800600956826,4.19648445477904,3.72434664073624,1.63753047971796
1,1,15,0,4,2.27860756693577,1.13800600956826,4.19648445477904,3.72434664073624,1.63753047971796
1,1,12,4,0,2.27860756693577,1.13800600956826,4.19648445477904,3.72434664073624,1.63753047971796
1,0,13,8,0,2.27860756693577,1.13800600956826,4.19648445477904,3.72434664073624,1.63753047971796
1,0,9,0,6,2.27860756693577,1.13800600956826,4.19648445477904,3.72434664073624,1.63753047971796
1,0,17,10,0,2.27860756693577,1.13800600956826,4.19648445477904,3.72434664073624,1.63753047971796
1,1,13,3,0,2.27860756693577,1.13800600956826,4.19648445477904,3.72434664073624,1.63753047971796
1,1,11,0,3,2.27860756693577,1.13800600956826,4.19648445477904,3.72434664073624,1.63753047971796
1,0,11,0,7,2.27860756693577,1.13800600956826,4.19648445477904,3.72434664073624,1.63753047971796
1,1,10,3,0,2.27860756693577,1.13800600956826,4.19648445477904,3.72434664073624,1.63753047971796
1,0,11,6,0,2.27860756693577,1.13800600956826,4.19648445477904,3.72434664073624,1.63753047971796
1,1,13,0,7,2.27860756693577,1.13800600956826,4.19648445477904,3.72434664073624,1.63753047971796
1,1,9,0,5,2.27860756693577,1.13800600956826,4.19648445477904,3.72434664073624,1.63753047971796
1,1,12,2,0,2.27860756693577,1.13800600956826,4.19648445477904,3.72434664073624,1.63753047971796
1,1,15,0,4,2.27860756693577,1.13800600956826,4.19648445477904,3.72434664073624,1.63753047971796
1,0,10,10,0,2.27860756693577,1.13800600956826,4.19648445477904,3.72434664073624,1.63753047971796
1,0,9,0,6,2.27860756693577,1.13800600956826,4.19648445477904,3.72434664073624,1.63753047971796
1,0,11,0,7,2.27860756693577,1.13800600956826,4.19648445477904,3.72434664073624,1.63753047971796
1,1,13,0,5,2.27860756693577,1.13800600956826,4.19648445477904,3.72434664073624,1.63753047971796
1,1,17,2,0,2.27860756693577,1.13800600956826,4.19648445477904,3.72434664073624,1.63753047971796
1,1,10,4,0,2.27860756693577,1.13800600956826,4.19648445477904,3.72434664073624,1.63753047971796
1,1,13,3,0,2.27860756693577,1.13800600956826,4.19648445477904,3.72434664073624,1.63753047971796
1,1,12,5,0,2.27860756693577,1.13800600956826,4.19648445477904,3.72434664073624,1.63753047971796
1,1,13,5,0,2.27860756693577,1.13800600956826,4.19648445477904,3.72434664073624,1.63753047971796
1,1,15,0,7,2.27860756693577,1.13800600956826,4.19648445477904,3.72434664073624,1.63753047971796
1,1,12,5,0,2.27860756693577,1.13800600956826,4.19648445477904,3.72434664073624,1.63753047971796
1,1,9,0,3,2.27860756693577,1.13800600956826,4.19648445477904,3.72434664073624,1.63753047971796
1,1,9,3,0,2.27860756693577,1.13800600956826,4.19648445477904,3.72434664073624,1.63753047971796
1,1,11,0,5,2.27860756693577,1.13800600956826,4.19648445477904,3.72434664073624,1.63753047971796
1,1,17,8,0,2.27860756693577,1.13800600956826,4.19648445477904,3.72434664073624,1.63753047971796
1,1,13,2,0,2.27860756693577,1.13800600956826,4.19648445477904,3.72434664073624,1.63753047971796
1,1,9,4,0,2.27860756693577,1.13800600956826,4.19648445477904,3.72434664073624,1.63753047971796
1,1,13,0,6,2.27860756693577,1.13800600956826,4.19648445477904,3.72434664073624,1.63753047971796
1,1,9,2,0,2.27860756693577,1.13800600956826,4.19648445477904,3.72434664073624,1.63753047971796
1,1,9,0,3,2.27860756693577,1.13800600956826,4.19648445477904,3.72434664073624,1.63753047971796
1,0,11,10,0,2.27860756693577,1.13800600956826,4.19648445477904,3.72434664073624,1.63753047971796
1,1,15,0,6,2.27860756693577,1.13800600956826,4.19648445477904,3.72434664073624,1.63753047971796
1,1,10,2,0,2.27860756693577,1.13800600956826,4.19648445477904,3.72434664073624,1.63753047971796
1,1,9,4,0,2.27860756693577,1.13800600956826,4.19648445477904,3.72434664073624,1.63753047971796
1,0,13,0,7,2.27860756693577,1.13800600956826,4.19648445477904,3.72434664073624,1.63753047971796
1,0,9,0,7,2.27860756693577,1.13800600956826,4.19648445477904,3.72434664073624,1.63753047971796
1,0,13,10,0,2.27860756693577,1.13800600956826,4.19648445477904,3.72434664073624,1.63753047971796
1,1,13,6,0,2.27860756693577,1.13800600956826,4.19648445477904,3.72434664073624,1.63753047971796
1,1,13,2,0,2.27860756693577,1.13800600956826,4.19648445477904,3.72434664073624,1.63753047971796
1,1,13,0,4,2.27860756693577,1.13800600956826,4.19648445477904,3.72434664073624,1.63753047971796
1,0,11,6,0,2.27860756693577,1.13800600956826,4.19648445477904,3.72434664073624,1.63753047971796
1,0,12,6,0,2.27860756693577,1.13800600956826,4.19648445477904,3.72434664073624,1.63753047971796
1,1,11,0,3,2.27860756693577,1.13800600956826,4.19648445477904,3.72434664073624,1.63753047971796
1,1,17,0,3,2.27860756693577,1.13800600956826,4.19648445477904,3.72434664073624,1.63753047971796
1,1,15,2,0,2.27860756693577,1.13800600956826,4.19648445477904,3.72434664073624,1.63753047971796
1,1,9,3,0,2.27860756693577,1.13800600956826,4.19648445477904,3.72434664073624,1.63753047971796
1,1,11,0,4,2.27860756693577,1.13800600956826,4.19648445477904,3.72434664073624,1.63753047971796
1,0,12,8,0,2.27860756693577,1.13800600956826,4.19648445477904,3.72434664073624,1.63753047971796
1,1,17,0,7,2.27860756693577,1.13800600956826,4.19648445477904,3.72434664073624,1.63753047971796
1,1,17,4,0,2.27860756693577,1.13800600956826,4.19648445477904,3.72434664073624,1.63753047971796
1,0,12,8,0,2.27860756693577,1.13800600956826,4.19648445477904,3.72434664073624,1.63753047971796
1,0,9,10,0,2.27860756693577,1.13800600956826,4.19648445477904,3.72434664073624,1.63753047971796
1,1,17,2,0,2.27860756693577,1.13800600956826,4.19648445477904,3.72434664073624,1.63753047971796
1,0,9,6,0,2.27860756693577,1.13800600956826,4.19648445477904,3.72434664073624,1.63753047971796
1,1,13,2,0,2.27860756693577,1.13800600956826,4.19648445477904,3.72434664073624,1.63753047971796
1,0,9,5,0,2.27860756693577,1.13800600956826,4.19648445477904,3.72434664073624,1.63753047971796
1,1,11,2,0,2.27860756693577,1.13800600956826,4.19648445477904,3.72434664073624,1.63753047971796
1,0,9,0,5,2.27860756693577,1.13800600956826,4.19648445477904,3.72434664073624,1.63753047971796
