subjID,gamble,gain,loss,cert,lambda,rho,mu,ip_m,ip_g
1,1,16,5,0,2.00570254846806,0.822852058409647,1.3638402183573,6.1514944743739,5.0524427109582
1,1,22,0,5,2.00570254846806,0.822852058409647,1.3638402183573,6.1514944743739,5.0524427109582
1,0,18,8,0,2.00570254846806,0.822852058409647,1.3638402183573,6.1514944743739,5.0524427109582
1,0,14,6,0,2.00570254846806,0.822852058409647,1.3638402183573,6.1514944743739,5.0524427109582
1,0,20,10,0,2.00570254846806,0.822852058409647,1.3638402183573,6.1514944743739,5.0524427109582
1,0,16,6,0,2.00570254846806,0.822852058409647,1.3638402183573,6.1514944743739,5.0524427109582
1,1,18,0,3,2.00570254846806,0.822852058409647,1.3638402183573,6.1514944743739,5.0524427109582
1,1,20,0,3,2.00570254846806,0.822852058409647,1.3638402183573,6.1514944743739,5.0524427109582
1,0,15,6,0,2.00570254846806,0.822852058409647,1.3638402183573,6.1514944743739,5.0524427109582
1,1,22,0,5,2.00570254846806,0.822852058409647,1.3638402183573,6.1514944743739,5.0524427109582
1,1,22,8,0,2.00570254846806,0.822852058409647,1.3638402183573,6.1514944743739,5.0524427109582
1,1,17,2,0,2.00570254846806,0.822852058409647,1.3638402183573,6.1514944743739,5.0524427109582
1,1,16,2,0,2.00570254846806,0.822852058409647,1.3638402183573,6.1514944743739,5.0524427109582
1,1,22,8,0,2.00570254846806,0.822852058409647,1.3638402183573,6.1514944743739,5.0524427109582
1,1,20,4,0,2.00570254846806,0.822852058409647,1.3638402183573,6.1514944743739,5.0524427109582
1,1,20,10,0,2.00570254846806,0.822852058409647,1.3638402183573,6.1514944743739,5.0524427109582
1,0,15,10,0,2.00570254846806,0.822852058409647,1.3638402183573,6.1514944743739,5.0524427109582
1,1,18,8,0,2.00570254846806,0.822852058409647,1.3638402183573,6.1514944743739,5.0524427109582
1,0,20,0,5,2.00570254846806,0.822852058409647,1.3638402183573,6.1514944743739,5.0524427109582
1,1,24,0,4,2.00570254846806,0.822852058409647,1.3638402183573,6.1514944743739,5.0524427109582
1,0,14,10,0,2.00570254846806,0.822852058409647,1.3638402183573,6.1514944743739,5.0524427109582
1,1,15,3,0,2.00570254846806,0.822852058409647,1.3638402183573,6.1514944743739,5.0524427109582
1,0,14,5,0,2.00570254846806,0.822852058409647,1.3638402183573,6.1514944743739,5.0524427109582
1,1,16,3,0,2.00570254846806,0.822852058409647,1.3638402183573,6.1514944743739,5.0524427109582
1,0,14,5,0,2.00570254846806,0.822852058409647,1.3638402183573,6.1514944743739,5.0524427109582
1,0,14,10,0,2.00570254846806,0.822852058409647,1.3638402183573,6.1514944743739,5.0524427109582
1,1,18,3,0,2.00570254846806,0.822852058409647,1.3638402183573,6.1514944743739,5.0524427109582
1,0,17,8,0,2.00570254846806,0.822852058409647,1.3638402183573,6.1514944743739,5.0524427109582
1,0,22,10,0,2.00570254846806,0.822852058409647,1.3638402183573,6.1514944743739,5.0524427109582
1,1,24,0,3,2.00570254846806,0.822852058409647,1.3638402183573,6.1514944743739,5.0524427109582
1,0,15,5,0,2.00570254846806,0.822852058409647,1.3638402183573,6.1514944743739,5.0524427109582
1,1,14,3,0,2.00570254846806,0.822852058409647,1.3638402183573,6.1514944743739,5.0524427109582
1,1,24,0,7,2.00570254846806,0.822852058409647,1.3638402183573,6.1514944743739,5.0524427109582
1,1,22,0,4,2.00570254846806,0.822852058409647,1.3638402183573,6.1514944743739,5.0524427109582
1,1,24,0,3,2.00570254846806,0.822852058409647,1.3638402183573,6.1514944743739,5.0524427109582
1,1,18,0,3,2.00570254846806,0.822852058409647,1.3638402183573,6.1514944743739,5.0524427109582
1,1,18,0,4,2.00570254846806,0.822852058409647,1.3638402183573,6.1514944743739,5.0524427109582
1,1,14,2,0,2.00570254846806,0.822852058409647,1.3638402183573,6.1514944743739,5.0524427109582
1,1,16,0,7,2.00570254846806,0.822852058409647,1.3638402183573,6.1514944743739,5.0524427109582
1,1,15,2,0,2.00570254846806,0.822852058409647,1.3638402183573,6.1514944743739,5.0524427109582
1,1,17,5,0,2.00570254846806,0.822852058409647,1.3638402183573,6.1514944743739,5.0524427109582
1,1,18,4,0,2.00570254846806,0.822852058409647,1.3638402183573,6.1514944743739,5.0524427109582
1,1,17,4,0,2.00570254846806,0.822852058409647,1.3638402183573,6.1514944743739,5.0524427109582
1,1,22,0,4,2.00570254846806,0.822852058409647,1.3638402183573,6.1514944743739,5.0524427109582
1,0,15,10,0,2.00570254846806,0.822852058409647,1.3638402183573,6.1514944743739,5.0524427109582
1,1,20,3,0,2.00570254846806,0.822852058409647,1.3638402183573,6.1514944743739,5.0524427109582
