subjID,gamble,gain,loss,cert,lambda,rho,mu,ip_m,ip_g
1,0,9,10,0,2.37067227844442,1.09661355918838,0.0771552860134275,1.74832109815522,2.07525003198277
1,1,13,3,0,2.37067227844442,1.09661355918838,0.0771552860134275,1.74832109815522,2.07525003198277
1,1,13,2,0,2.37067227844442,1.09661355918838,0.0771552860134275,1.74832109815522,2.07525003198277
1,0,16,0,5,2.37067227844442,1.09661355918838,0.0771552860134275,1.74832109815522,2.07525003198277
1,1,14,0,5,2.37067227844442,1.09661355918838,0.0771552860134275,1.74832109815522,2.07525003198277
1,0,7,2,0,2.37067227844442,1.09661355918838,0.0771552860134275,1.74832109815522,2.07525003198277
1,0,14,0,4,2.37067227844442,1.09661355918838,0.0771552860134275,1.74832109815522,2.07525003198277
1,1,18,0,6,2.37067227844442,1.09661355918838,0.0771552860134275,1.74832109815522,2.07525003198277
1,1,6,2,0,2.37067227844442,1.09661355918838,0.0771552860134275,1.74832109815522,2.07525003198277
1,0,5,6,0,2.37067227844442,1.09661355918838,0.0771552860134275,1.74832109815522,2.07525003198277
1,0,5,5,0,2.37067227844442,1.09661355918838,0.0771552860134275,1.74832109815522,2.07525003198277
1,0,10,0,7,2.37067227844442,1.09661355918838,0.0771552860134275,1.74832109815522,2.07525003198277
1,0,11,3,0,2.37067227844442,1.09661355918838,0.0771552860134275,1.74832109815522,2.07525003198277
1,1,10,0,5,2.37067227844442,1.09661355918838,0.0771552860134275,1.74832109815522,2.07525003198277
1,1,11,6,0,2.37067227844442,1.09661355918838,0.0771552860134275,1.74832109815522,2.07525003198277
1,1,5,8,0,2.37067227844442,1.09661355918838,0.0771552860134275,1.74832109815522,2.07525003198277
1,0,11,10,0,2.37067227844442,1.09661355918838,0.0771552860134275,1.74832109815522,2.07525003198277
1,0,13,3,0,2.37067227844442,1.09661355918838,0.0771552860134275,1.74832109815522,2.07525003198277
1,0,11,2,0,2.37067227844442,1.09661355918838,0.0771552860134275,1.74832109815522,2.07525003198277
1,1,10,0,6,2.37067227844442,1.09661355918838,0.0771552860134275,1.74832109815522,2.07525003198277
1,1,18,0,3,2.37067227844442,1.09661355918838,0.0771552860134275,1.74832109815522,2.07525003198277
1,1,5,6,0,2.37067227844442,1.09661355918838,0.0771552860134275,1.74832109815522,2.07525003198277
1,0,11,8,0,2.37067227844442,1.09661355918838,0.0771552860134275,1.74832109815522,2.07525003198277
1,1,12,0,5,2.37067227844442,1.09661355918838,0.0771552860134275,1.74832109815522,2.07525003198277
1,1,16,0,6,2.37067227844442,1.09661355918838,0.0771552860134275,1.74832109815522,2.07525003198277
1,1,11,2,0,2.37067227844442,1.09661355918838,0.0771552860134275,1.74832109815522,2.07525003198277
1,1,18,0,6,2.37067227844442,1.09661355918838,0.0771552860134275,1.74832109815522,2.07525003198277
1,1,5,10,0,2.37067227844442,1.09661355918838,0.0771552860134275,1.74832109815522,2.07525003198277
1,0,7,10,0,2.37067227844442,1.09661355918838,0.0771552860134275,1.74832109815522,2.07525003198277
1,0,10,0,3,2.37067227844442,1.09661355918838,0.0771552860134275,1.74832109815522,2.07525003198277
1,0,11,5,0,2.37067227844442,1.09661355918838,0.0771552860134275,1.74832109815522,2.07525003198277
1,1,14,0,3,2.37067227844442,1.09661355918838,0.0771552860134275,1.74832109815522,2.07525003198277
1,0,10,0,4,2.37067227844442,1.09661355918838,0.0771552860134275,1.74832109815522,2.07525003198277
1,1,8,3,0,2.37067227844442,1.09661355918838,0.0771552860134275,1.74832109815522,2.07525003198277
1,0,16,0,5,2.37067227844442,1.09661355918838,0.0771552860134275,1.74832109815522,2.07525003198277
1,0,9,8,0,2.37067227844442,1.09661355918838,0.0771552860134275,1.74832109815522,2.07525003198277
1,0,7,5,0,2.37067227844442,1.09661355918838,0.0771552860134275,1.74832109815522,2.07525003198277
1,1,18,0,4,2.37067227844442,1.09661355918838,0.0771552860134275,1.74832109815522,2.07525003198277
