subjID,gamble,gain,loss,cert,lambda,rho,mu,ip_m,ip_g
1,1,7,3,0,2.59162792672065,1.39468687049845,7.22510067877912,1.76123093366924,1.36392802741112
1,1,12,6,0,2.59162792672065,1.39468687049845,7.22510067877912,1.76123093366924,1.36392802741112
1,1,8,2,0,2.59162792672065,1.39468687049845,7.22510067877912,1.76123093366924,1.36392802741112
1,1,9,4,0,2.59162792672065,1.39468687049845,7.22510067877912,1.76123093366924,1.36392802741112
1,1,15,0,4,2.59162792672065,1.39468687049845,7.22510067877912,1.76123093366924,1.36392802741112
1,1,7,2,0,2.59162792672065,1.39468687049845,7.22510067877912,1.76123093366924,1.36392802741112
1,1,11,0,6,2.59162792672065,1.39468687049845,7.22510067877912,1.76123093366924,1.36392802741112
1,1,14,4,0,2.59162792672065,1.39468687049845,7.22510067877912,1.76123093366924,1.36392802741112
1,1,17,0,3,2.59162792672065,1.39468687049845,7.22510067877912,1.76123093366924,1.36392802741112
1,1,12,2,0,2.59162792672065,1.39468687049845,7.22510067877912,1.76123093366924,1.36392802741112
1,0,7,8,0,2.59162792672065,1.39468687049845,7.22510067877912,1.76123093366924,1.36392802741112
1,1,10,2,0,2.59162792672065,1.39468687049845,7.22510067877912,1.76123093366924,1.36392802741112
1,0,14,8,0,2.59162792672065,1.39468687049845,7.22510067877912,1.76123093366924,1.36392802741112
1,1,14,5,0,2.59162792672065,1.39468687049845,7.22510067877912,1.76123093366924,1.36392802741112
1,1,6,2,0,2.59162792672065,1.39468687049845,7.22510067877912,1.76123093366924,1.36392802741112
1,0,10,8,0,2.59162792672065,1.39468687049845,7.22510067877912,1.76123093366924,1.36392802741112
1,1,17,0,4,2.59162792672065,1.39468687049845,7.22510067877912,1.76123093366924,1.36392802741112
1,0,11,0,7,2.59162792672065,1.39468687049845,7.22510067877912,1.76123093366924,1.36392802741112
1,1,12,6,0,2.59162792672065,1.39468687049845,7.22510067877912,1.76123093366924,1.36392802741112
1,1,12,5,0,2.59162792672065,1.39468687049845,7.22510067877912,1.76123093366924,1.36392802741112
1,1,13,0,3,2.59162792672065,1.39468687049845,7.22510067877912,1.76123093366924,1.36392802741112
1,0,6,8,0,2.59162792672065,1.39468687049845,7.22510067877912,1.76123093366924,1.36392802741112
1,0,8,6,0,2.59162792672065,1.39468687049845,7.22510067877912,1.76123093366924,1.36392802741112
1,1,7,3,0,2.59162792672065,1.39468687049845,7.22510067877912,1.76123093366924,1.36392802741112
1,0,14,10,0,2.59162792672065,1.39468687049845,7.22510067877912,1.76123093366924,1.36392802741112
1,0,12,8,0,2.59162792672065,1.39468687049845,7.22510067877912,1.76123093366924,1.36392802741112
1,0,6,10,0,2.59162792672065,1.39468687049845,7.22510067877912,1.76123093366924,1.36392802741112
1,1,13,0,7,2.59162792672065,1.39468687049845,7.22510067877912,1.76123093366924,1.36392802741112
1,0,8,10,0,2.59162792672065,1.39468687049845,7.22510067877912,1.76123093366924,1.36392802741112
1,0,7,6,0,2.59162792672065,1.39468687049845,7.22510067877912,1.76123093366924,1.36392802741112
1,1,7,3,0,2.59162792672065,1.39468687049845,7.22510067877912,1.76123093366924,1.36392802741112
